bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,157,0.244164435,0.23761357,0.335535715,0.248187605,0.359030075,0.246034179,0.316251839,0.206897484,0.265777968
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,158,0.233343934,0.210005523,0.399806687,0.200140764,0.438406202,0.375455505,0.390427598,0.26007369,0.258234181
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,159,0.274370116,0.247192505,0.267804073,0.230224482,0.343077741,0.407141788,0.34583502,0.210443989,0.296861899
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,160,0.251520692,0.285471409,0.303282205,0.197737547,0.372797769,0.476878872,0.352631107,0.239462565,0.261647036
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,161,0.238339641,0.230837865,0.350259333,0.224058384,0.389365078,0.458812927,0.317852668,0.196959766,0.284640749
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,162,0.265723631,0.256140226,0.351732267,0.26716397,0.49473228,0.324386994,0.506791551,0.214230459,0.26694916
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,163,0.271331118,0.245698745,0.350511939,0.212992406,0.49055664,0.286277193,0.258341961,0.223690515,0.262089838
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,164,0.230485957,0.232113115,0.381371113,0.212179375,0.434279297,0.292935855,0.336482646,0.234769509,0.250700401
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,165,0.225672699,0.230574081,0.296103377,0.267722478,0.433211636,0.221732558,0.347191453,0.237650602,0.259262285
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,166,0.227462439,0.241799981,0.375384069,0.22971641,0.47269963,0.331288725,0.346609082,0.219971521,0.257940879
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,167,0.250737679,0.236670803,0.25992757,0.242821764,0.459972861,0.288502542,0.282207221,0.231142319,0.268796146
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,168,0.242464569,0.240661235,0.26968024,0.242008394,0.39999089,0.277163383,0.275512905,0.18613815,0.252067822
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,169,0.244716858,0.249581264,0.382588302,0.220317651,0.267042414,0.302590209,0.274423275,0.23216762,0.265909007
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,170,0.236457882,0.256733232,0.388837473,0.228615721,0.321293187,0.307024251,0.308931443,0.216949032,0.289253301
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,171,0.257637403,0.230237465,0.292706323,0.250766361,0.443372952,0.252120681,0.253845415,0.213156806,0.288592935
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,172,0.24680269,0.23492082,0.299873982,0.214233104,0.461224416,0.389050644,0.329321324,0.227175094,0.265428931
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,173,0.206637041,0.238628308,0.295952632,0.187471387,0.363789219,0.344353861,0.295022546,0.230715073,0.285446138
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,174,0.242842795,0.208807,0.290808736,0.225105613,0.464580833,0.31623713,0.402367156,0.211634173,0.281470355
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,175,0.258252036,0.235162826,0.285152658,0.231958903,0.426538138,0.321095902,0.292587837,0.208120456,0.262261208
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,176,0.285381511,0.223375822,0.294544598,0.231120054,0.432153514,0.205175864,0.318562122,0.216651972,0.276008456
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,177,0.237717463,0.233980579,0.351003959,0.228645909,0.315388897,0.358359653,0.405074123,0.212968775,0.270922025
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,178,0.246511331,0.256399417,0.34910446,0.254022357,0.310195211,0.399108471,0.320013162,0.218670469,0.27857818
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,179,0.238031106,0.262049682,0.353398376,0.244661353,0.379571697,0.342603533,0.330628597,0.226969218,0.292154065
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,180,0.237031863,0.262798909,0.43696086,0.241620027,0.442298362,0.271734324,0.328214508,0.27722502,0.25010358
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,181,0.228110861,0.234282416,0.322913282,0.244147599,0.383462328,0.372727705,0.327422686,0.223953619,0.263686647
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,182,0.242528587,0.253611576,0.327599805,0.238939041,0.340378421,0.385197809,0.362982699,0.202603626,0.302511363
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,183,0.266802483,0.244371117,0.345924918,0.217116133,0.463137242,0.350321156,0.2729733,0.24605768,0.251579782
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,184,0.273067425,0.272381191,0.294656231,0.235155405,0.469204868,0.354799314,0.313745654,0.272929662,0.26939401
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,185,0.227101544,0.249300192,0.245620029,0.236293526,0.450658703,0.285632184,0.288851852,0.232998526,0.24938816
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,186,0.242682516,0.239274533,0.317858624,0.220752525,0.493144318,0.335386357,0.433901191,0.205221689,0.276487425
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,187,0.253632161,0.249548748,0.339235922,0.241519112,0.366844793,0.463799174,0.323861871,0.229621252,0.257038145
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,188,0.267032572,0.243475883,0.280494209,0.233024712,0.424424601,0.358413096,0.276310778,0.19435497,0.281697193
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,189,0.239881948,0.249442847,0.376181845,0.233192097,0.448266134,0.338969903,0.326651473,0.208837315,0.277619394
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,190,0.227187123,0.228610378,0.333786484,0.213983376,0.436955785,0.380594954,0.310231691,0.216152789,0.2541542
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,191,0.238817874,0.2369836,0.383331936,0.25516801,0.478211157,0.480292661,0.506004251,0.281966239,0.280678664
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,192,0.269343354,0.236591679,0.307932941,0.215260773,0.481436908,0.464998413,0.333172038,0.226822783,0.273837691
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,193,0.263863603,0.249174585,0.261761998,0.21480489,0.475396227,0.293283617,0.340276855,0.200111738,0.266935661
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,194,0.21852804,0.250256532,0.31292621,0.21095204,0.256829981,0.316190693,0.324281367,0.248573449,0.266665321
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,195,0.2506014,0.259659208,0.391857576,0.236048518,0.470020899,0.284319622,0.289401114,0.228155064,0.287014727
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,196,0.253326069,0.233665615,0.301409904,0.249641223,0.464755203,0.359168893,0.315852783,0.186986524,0.27933822
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,197,0.244134597,0.256717638,0.337114012,0.245495004,0.239028536,0.38734227,0.253738738,0.209453711,0.25641104
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,198,0.243878251,0.259446082,0.343587463,0.257340896,0.297910754,0.340413833,0.402629644,0.231146978,0.28346501
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,199,0.251079498,0.258104818,0.293645024,0.214003493,0.425880506,0.452715596,0.438055017,0.221296587,0.260424551
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,200,0.24165401,0.260489542,0.357675751,0.214003493,0.290248194,0.237039008,0.266072575,0.221449698,0.267430712
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,201,0.265347045,0.252034535,0.296161639,0.261363338,0.44627946,0.338314485,0.322331838,0.223714109,0.252230543
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,202,0.237739666,0.240986927,0.420411318,0.206130328,0.465319354,0.438284072,0.376770903,0.226612088,0.25915783
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,203,0.234438891,0.222507595,0.337525679,0.224957558,0.297788129,0.239552518,0.355334834,0.2041262,0.269222058
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,204,0.23194543,0.255073892,0.34632304,0.231623512,0.473377313,0.380224881,0.362396378,0.201680348,0.290162171
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,205,0.241939518,0.240181607,0.343851754,0.220752525,0.445444868,0.313343961,0.374593678,0.210522989,0.272349175
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,206,0.240815937,0.239592694,0.323339025,0.23598304,0.443171925,0.353942297,0.391769192,0.205368847,0.285594222
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,207,0.270976235,0.26326812,0.478649101,0.246843623,0.434661826,0.304666156,0.419559773,0.220526995,0.262673533
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,208,0.23352573,0.260946508,0.271349599,0.205640946,0.385508274,0.276367469,0.361264738,0.201153242,0.263852349
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,209,0.243145137,0.237876336,0.27634731,0.200607007,0.346709345,0.263718598,0.317319351,0.211343987,0.25758067
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,210,0.239577528,0.243590496,0.413404759,0.213734752,0.467919632,0.472024143,0.308117081,0.204209105,0.291451385
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,211,0.244131307,0.22704882,0.372383971,0.246769649,0.241476595,0.375461293,0.288527458,0.246845674,0.267410891
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,212,0.242073934,0.254900212,0.356180352,0.219994826,0.479582751,0.317983549,0.315233518,0.215803644,0.238934484
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,213,0.24768708,0.22374366,0.351002635,0.265486604,0.198689907,0.352753833,0.475163721,0.257761377,0.253842892
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,214,0.243705029,0.249813402,0.378747957,0.207345411,0.365347086,0.359863947,0.351671742,0.225014642,0.263574239
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,215,0.249331724,0.248402959,0.345513677,0.199962737,0.298543584,0.364699645,0.439913916,0.22017536,0.299772649
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,216,0.290888861,0.225851869,0.346033588,0.226666671,0.478644584,0.241166009,0.310969568,0.21127209,0.262147159
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,217,0.231849122,0.244605905,0.384899204,0.20847744,0.322288223,0.212198103,0.294799718,0.250333691,0.275801228
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,218,0.275163631,0.257018596,0.411293118,0.244652528,0.319588213,0.33790945,0.412398219,0.253899323,0.257308814
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,219,0.214847047,0.281486243,0.289280931,0.201674116,0.208362824,0.295309703,0.314742489,0.214989531,0.268987136
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,220,0.259668827,0.247118338,0.264221943,0.228556509,0.325312092,0.361345448,0.302496699,0.214599061,0.25931002
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,221,0.261635278,0.252735576,0.308822857,0.251075623,0.492275789,0.435132464,0.32563505,0.263128804,0.262641533
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,222,0.262375075,0.271202515,0.386078555,0.239296912,0.277775398,0.340498706,0.362905473,0.20290343,0.271861007
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,223,0.245153604,0.243795424,0.413894734,0.211840901,0.504504142,0.229295959,0.343679898,0.221451324,0.321053075
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,224,0.231345585,0.252103661,0.360461429,0.229437677,0.4688661,0.352537184,0.310352833,0.236864653,0.251710692
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,225,0.24363026,0.248490433,0.254142817,0.207048639,0.40162135,0.287535552,0.293235045,0.225277622,0.249679512
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,226,0.251284395,0.240930629,0.267105292,0.257046537,0.470774158,0.286711671,0.301232867,0.193457612,0.282822003
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,227,0.266868086,0.230946671,0.358890452,0.187471387,0.352327067,0.313420646,0.314150871,0.267659166,0.252694191
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,228,0.238898586,0.246885497,0.301829555,0.225146175,0.428010812,0.305070152,0.370572918,0.229979326,0.296492778
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,229,0.260725934,0.255190888,0.395220991,0.209441358,0.363059014,0.29256437,0.335398691,0.189957764,0.26620421
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,230,0.232858229,0.236249166,0.378936807,0.238439035,0.447555198,0.369184206,0.333816432,0.246264,0.26014476
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,231,0.243697063,0.253804321,0.421188231,0.232943714,0.239801846,0.219668517,0.419047747,0.223354886,0.266080121
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,232,0.24203826,0.227651404,0.377145774,0.220872292,0.429982481,0.474155552,0.359095237,0.205087986,0.267682647
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,233,0.240733091,0.242484132,0.296126089,0.228091047,0.3462996,0.314046433,0.290219242,0.221780948,0.271826053
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,234,0.263166862,0.254076052,0.294172766,0.21468764,0.457429547,0.315497837,0.359294297,0.223175649,0.267267486
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,235,0.260426371,0.23688507,0.380017244,0.187471387,0.470778456,0.34160212,0.336558443,0.230257824,0.255442556
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,236,0.233007858,0.24926733,0.326218647,0.211666046,0.458074214,0.242248605,0.364658468,0.178548773,0.251624097
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,237,0.268797496,0.224216419,0.452791116,0.265068708,0.27615832,0.214763653,0.286645271,0.207614726,0.256415506
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,238,0.253713198,0.272550698,0.253581745,0.260747401,0.436178844,0.231337318,0.465102063,0.234132791,0.271407408
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,239,0.251272949,0.238673812,0.305729495,0.227907314,0.320717279,0.320207637,0.435333315,0.215664963,0.25353549
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,240,0.251292621,0.227669236,0.281950004,0.230565457,0.36021119,0.329185451,0.344373158,0.209408963,0.268632376
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,241,0.225947377,0.235956225,0.3581976,0.2119325,0.237659948,0.345708933,0.343176104,0.19895904,0.281480496
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,242,0.268823058,0.285137821,0.248650654,0.239152822,0.356128428,0.347183675,0.304623345,0.215524141,0.259557284
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,243,0.246364395,0.234056335,0.345103144,0.236020759,0.428020664,0.274375946,0.308188217,0.216776514,0.266385231
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,244,0.263198918,0.247858726,0.341355555,0.242821764,0.442158174,0.279284125,0.276572203,0.220545061,0.266782354
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,245,0.250064888,0.254240894,0.31301221,0.217991316,0.358700359,0.370895438,0.332707432,0.236888161,0.282816782
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,246,0.231951602,0.238151253,0.302519924,0.245749619,0.340673035,0.306977329,0.339833755,0.213695813,0.276715843
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,247,0.271074439,0.2467559,0.306681547,0.217355738,0.423937329,0.368131351,0.283344694,0.231953733,0.259192428
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,248,0.247707952,0.237987586,0.254487186,0.248528971,0.302516626,0.282495034,0.257169671,0.217930303,0.260210466
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,249,0.243014396,0.274321678,0.257999148,0.244407727,0.257468212,0.360565257,0.433619723,0.181837928,0.267243404
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,250,0.253264254,0.272144949,0.260399836,0.213446954,0.408790179,0.323491318,0.400750987,0.229252175,0.239507089
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,251,0.247955932,0.233877322,0.29252559,0.23544905,0.395000635,0.3535885,0.357614391,0.2021595,0.27449185
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,252,0.239224683,0.258861631,0.288771718,0.229907081,0.333358136,0.350028761,0.342320855,0.229051443,0.25653389
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,253,0.240916767,0.234708132,0.253661092,0.215597657,0.352719728,0.375709522,0.357084773,0.208500053,0.254718487
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,254,0.229767606,0.26520258,0.407841076,0.217714171,0.412041128,0.349134188,0.305241778,0.175125819,0.237089388
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,255,0.251330913,0.222490031,0.320105413,0.197705786,0.459725824,0.426307688,0.481403853,0.201998785,0.255782381
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,256,0.263118117,0.268977978,0.286434193,0.27709567,0.230681082,0.330928859,0.283205382,0.231409407,0.270500328
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,257,0.227155426,0.227515654,0.409695276,0.218728949,0.417842897,0.265781303,0.335152936,0.222225147,0.260117218
