bmr,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",158,0.233938479,0.235246671,0.285008114,0.262622892,0.217327292,0.270687817,0.322615338,0.239020622,0.277953221
"Central tendency: Relative, 0.05: Adversity: 0.05,",159,0.258681797,0.263365365,0.318532361,0.238866727,0.487148808,0.254686307,0.278032016,0.189240408,0.256238607
"Central tendency: Relative, 0.05: Adversity: 0.05,",160,0.259838228,0.227947745,0.282483832,0.204539112,0.339867342,0.35910048,0.422789045,0.213659908,0.296912912
"Central tendency: Relative, 0.05: Adversity: 0.05,",161,0.220155073,0.249634626,0.36401828,0.261235348,0.469984498,0.343175762,0.356815524,0.215493901,0.246447885
"Central tendency: Relative, 0.05: Adversity: 0.05,",162,0.239957336,0.246550861,0.275210521,0.221773069,0.334328171,0.323582062,0.334167691,0.194354581,0.280824162
"Central tendency: Relative, 0.05: Adversity: 0.05,",163,0.237330862,0.237043158,0.243161259,0.241490151,0.482983362,0.379566683,0.355767158,0.227283075,0.241162203
"Central tendency: Relative, 0.05: Adversity: 0.05,",164,0.228332513,0.267681467,0.314021138,0.247626138,0.316752718,0.371318441,0.358584255,0.254225171,0.268699979
"Central tendency: Relative, 0.05: Adversity: 0.05,",165,0.24034914,0.237161683,0.264620849,0.23813599,0.371971441,0.431158445,0.318405919,0.202701385,0.255136592
"Central tendency: Relative, 0.05: Adversity: 0.05,",166,0.251575216,0.258868917,0.376280467,0.244274889,0.41605919,0.285844886,0.346654611,0.226355696,0.259682786
"Central tendency: Relative, 0.05: Adversity: 0.05,",167,0.230849526,0.243475746,0.353945626,0.234262564,0.337848106,0.337075467,0.293390841,0.203476647,0.27474978
"Central tendency: Relative, 0.05: Adversity: 0.05,",168,0.258373488,0.241708068,0.403982359,0.258692621,0.336317872,0.345866286,0.393882095,0.241625166,0.281515875
"Central tendency: Relative, 0.05: Adversity: 0.05,",169,0.261371123,0.23680888,0.329197222,0.249911299,0.391606751,0.214834989,0.315467715,0.208454267,0.289938998
"Central tendency: Relative, 0.05: Adversity: 0.05,",170,0.253317695,0.256293934,0.33085311,0.211215318,0.307691698,0.457563894,0.292981868,0.217527556,0.266514287
"Central tendency: Relative, 0.05: Adversity: 0.05,",171,0.240923042,0.277280947,0.419415253,0.249040175,0.342598884,0.337914278,0.399770551,0.20101475,0.263323044
"Central tendency: Relative, 0.05: Adversity: 0.05,",172,0.239591836,0.249556278,0.289497778,0.238654006,0.445047874,0.380806658,0.33582504,0.221130332,0.245299672
"Central tendency: Relative, 0.05: Adversity: 0.05,",173,0.242170303,0.242558745,0.263577201,0.217775276,0.374365548,0.265403247,0.308185437,0.227262094,0.256398605
"Central tendency: Relative, 0.05: Adversity: 0.05,",174,0.260893853,0.24473073,0.339332011,0.251682351,0.435300355,0.28784058,0.501167639,0.198498645,0.272063893
"Central tendency: Relative, 0.05: Adversity: 0.05,",175,0.260800793,0.241885469,0.470345277,0.252949539,0.256058233,0.397926631,0.310424877,0.200767287,0.269585745
"Central tendency: Relative, 0.05: Adversity: 0.05,",176,0.249697847,0.229753153,0.341298717,0.224737612,0.398681811,0.345064325,0.300620973,0.218886914,0.270488929
"Central tendency: Relative, 0.05: Adversity: 0.05,",177,0.239754067,0.247103477,0.29314735,0.216206854,0.397388212,0.353556196,0.324453642,0.174296809,0.243680942
"Central tendency: Relative, 0.05: Adversity: 0.05,",178,0.241940473,0.243907797,0.269197355,0.242622054,0.39314377,0.376113875,0.329771165,0.175418814,0.278446837
"Central tendency: Relative, 0.05: Adversity: 0.05,",179,0.249047923,0.238634057,0.24955227,0.25279436,0.397055341,0.308896445,0.328399547,0.210523935,0.267117743
"Central tendency: Relative, 0.05: Adversity: 0.05,",180,0.249620216,0.247361574,0.326503039,0.257682082,0.303563622,0.426592405,0.352068776,0.234989773,0.259306274
"Central tendency: Relative, 0.05: Adversity: 0.05,",181,0.22966485,0.258038815,0.268503782,0.239890623,0.260630369,0.43073477,0.268679562,0.194016145,0.286452156
"Central tendency: Relative, 0.05: Adversity: 0.05,",182,0.258983301,0.260874551,0.249357376,0.234337343,0.485355151,0.338215123,0.319328658,0.224015795,0.281672923
"Central tendency: Relative, 0.05: Adversity: 0.05,",183,0.262295044,0.242644298,0.301254611,0.252877499,0.392597622,0.410248771,0.356619371,0.216629182,0.279280091
"Central tendency: Relative, 0.05: Adversity: 0.05,",184,0.223602239,0.250078549,0.275450446,0.227503556,0.431671786,0.29902473,0.392927707,0.208290357,0.281806793
"Central tendency: Relative, 0.05: Adversity: 0.05,",185,0.244897292,0.253302461,0.366777334,0.245970807,0.292795314,0.344138295,0.259385708,0.242700585,0.283965344
"Central tendency: Relative, 0.05: Adversity: 0.05,",186,0.27463671,0.252804048,0.447117203,0.280788412,0.420807636,0.333844248,0.308891599,0.211739798,0.260532623
"Central tendency: Relative, 0.05: Adversity: 0.05,",187,0.24903091,0.255283233,0.326753415,0.219266398,0.311728941,0.502072379,0.343193234,0.217262927,0.249484993
"Central tendency: Relative, 0.05: Adversity: 0.05,",188,0.242670322,0.254663592,0.501526145,0.23422667,0.405492114,0.265041169,0.332983933,0.227525496,0.26294587
"Central tendency: Relative, 0.05: Adversity: 0.05,",189,0.243593922,0.238295807,0.376159266,0.238075392,0.417407591,0.330097458,0.384720855,0.231664222,0.244478508
"Central tendency: Relative, 0.05: Adversity: 0.05,",190,0.240935524,0.232412719,0.362842246,0.226010031,0.271260236,0.341503739,0.283333312,0.236803876,0.27912381
"Central tendency: Relative, 0.05: Adversity: 0.05,",191,0.244884465,0.233092569,0.301942601,0.26261991,0.477582655,0.28212873,0.316066975,0.212567579,0.272162936
"Central tendency: Relative, 0.05: Adversity: 0.05,",192,0.27535575,0.241835172,0.281805329,0.21178955,0.398691282,0.331400479,0.300673248,0.222486336,0.252213351
"Central tendency: Relative, 0.05: Adversity: 0.05,",193,0.204063368,0.253344259,0.364085832,0.270970523,0.478241902,0.277792642,0.291569486,0.240811684,0.274246164
"Central tendency: Relative, 0.05: Adversity: 0.05,",194,0.251913231,0.261976589,0.327362235,0.244263227,0.437680791,0.277146831,0.323937162,0.205399961,0.298848481
"Central tendency: Relative, 0.05: Adversity: 0.05,",195,0.259668142,0.233379695,0.279598268,0.249897507,0.385782536,0.395688932,0.300826671,0.224267702,0.280168299
"Central tendency: Relative, 0.05: Adversity: 0.05,",196,0.260719337,0.265097157,0.378953915,0.250341882,0.274666967,0.252058693,0.416707754,0.242752265,0.237320216
"Central tendency: Relative, 0.05: Adversity: 0.05,",197,0.243365658,0.256335401,0.255898154,0.256587513,0.483430088,0.365095808,0.353991662,0.206430885,0.257025224
"Central tendency: Relative, 0.05: Adversity: 0.05,",198,0.253453832,0.259917746,0.245121525,0.189673166,0.373855887,0.269370143,0.272145111,0.225048544,0.299017566
"Central tendency: Relative, 0.05: Adversity: 0.05,",199,0.253954977,0.25226119,0.310044508,0.217551927,0.282602168,0.344154084,0.352663324,0.267138196,0.255703209
"Central tendency: Relative, 0.05: Adversity: 0.05,",200,0.233626234,0.247247595,0.329420282,0.227398099,0.304132638,0.334152491,0.303751078,0.215660927,0.286963862
"Central tendency: Relative, 0.05: Adversity: 0.05,",201,0.240699226,0.206867784,0.287769033,0.224075137,0.480948749,0.375214744,0.304593282,0.212750868,0.285348068
"Central tendency: Relative, 0.05: Adversity: 0.05,",202,0.252517901,0.254829551,0.359236229,0.258182875,0.390512201,0.385585797,0.316863858,0.201957271,0.252563733
"Central tendency: Relative, 0.05: Adversity: 0.05,",203,0.239431463,0.229267359,0.356180566,0.291242888,0.427764349,0.334190825,0.367154483,0.204266209,0.262655004
"Central tendency: Relative, 0.05: Adversity: 0.05,",204,0.261608337,0.235348835,0.398672301,0.220872851,0.321043441,0.339536309,0.315398294,0.212388868,0.26774764
"Central tendency: Relative, 0.05: Adversity: 0.05,",205,0.265162952,0.253403288,0.286357145,0.240575985,0.437852448,0.463162183,0.286416783,0.207978185,0.263283545
"Central tendency: Relative, 0.05: Adversity: 0.05,",206,0.248560862,0.261826966,0.302864731,0.239149074,0.318509196,0.413017129,0.329605142,0.211596369,0.279890853
"Central tendency: Relative, 0.05: Adversity: 0.05,",207,0.27674711,0.260749235,0.336603275,0.229353089,0.398154254,0.311747148,0.348599741,0.231369647,0.252557824
"Central tendency: Relative, 0.05: Adversity: 0.05,",208,0.267880273,0.227763791,0.263471948,0.241854544,0.327859644,0.249448974,0.264348991,0.244279245,0.279890587
"Central tendency: Relative, 0.05: Adversity: 0.05,",209,0.270606514,0.259838228,0.25502472,0.264779259,0.302281184,0.387894384,0.274492845,0.22709246,0.272168413
"Central tendency: Relative, 0.05: Adversity: 0.05,",210,0.230487544,0.250220022,0.332848937,0.24002799,0.351809092,0.297917287,0.360919013,0.260697571,0.252996532
"Central tendency: Relative, 0.05: Adversity: 0.05,",211,0.243518701,0.251954986,0.338467606,0.218578973,0.432670618,0.298671133,0.278228051,0.22375204,0.303643511
"Central tendency: Relative, 0.05: Adversity: 0.05,",212,0.251275665,0.244759717,0.281407519,0.222331078,0.314822378,0.348357404,0.33332813,0.192642015,0.271457769
"Central tendency: Relative, 0.05: Adversity: 0.05,",213,0.25495022,0.247283242,0.272454311,0.217975234,0.254980137,0.377162474,0.339783993,0.211372158,0.293820188
"Central tendency: Relative, 0.05: Adversity: 0.05,",214,0.263148737,0.236184547,0.366627383,0.241297535,0.481321756,0.419558241,0.337280528,0.231176568,0.278560565
"Central tendency: Relative, 0.05: Adversity: 0.05,",215,0.261267371,0.246568039,0.304726634,0.233061531,0.383838086,0.290380284,0.330504633,0.205625123,0.273286877
"Central tendency: Relative, 0.05: Adversity: 0.05,",216,0.244568028,0.226028809,0.270415681,0.221330539,0.36645491,0.377745267,0.340040223,0.238813092,0.281754652
"Central tendency: Relative, 0.05: Adversity: 0.05,",217,0.236886784,0.220562234,0.286329961,0.249597483,0.28831183,0.379964266,0.306740333,0.214761541,0.266364063
"Central tendency: Relative, 0.05: Adversity: 0.05,",218,0.254661745,0.267903075,0.452830789,0.215762343,0.275910088,0.381499158,0.348547973,0.2045527,0.290948213
"Central tendency: Relative, 0.05: Adversity: 0.05,",219,0.249155744,0.281474455,0.285345161,0.251410456,0.466002058,0.265822047,0.446605804,0.246117685,0.281312
"Central tendency: Relative, 0.05: Adversity: 0.05,",220,0.237680516,0.249592701,0.402581998,0.246964116,0.245126027,0.274115945,0.37418678,0.237437313,0.276625794
"Central tendency: Relative, 0.05: Adversity: 0.05,",221,0.241460423,0.257082209,0.397788658,0.266525237,0.330880104,0.339272146,0.289750085,0.267987553,0.255759293
"Central tendency: Relative, 0.05: Adversity: 0.05,",222,0.252845421,0.257757773,0.374357483,0.236096253,0.404239201,0.361006939,0.475996082,0.237436595,0.253740243
"Central tendency: Relative, 0.05: Adversity: 0.05,",223,0.229517805,0.272113197,0.313989413,0.246624759,0.374757969,0.461281518,0.328377252,0.225992524,0.291824883
"Central tendency: Relative, 0.05: Adversity: 0.05,",224,0.25226119,0.246320926,0.267346837,0.203547736,0.464626628,0.306639628,0.357856764,0.236857225,0.280214227
"Central tendency: Relative, 0.05: Adversity: 0.05,",225,0.241167386,0.253848916,0.336255963,0.240105767,0.472210327,0.297818422,0.276077778,0.211111762,0.267453528
"Central tendency: Relative, 0.05: Adversity: 0.05,",226,0.257135838,0.243195914,0.456817958,0.240033077,0.474247506,0.279152946,0.510376804,0.214254186,0.313382994
"Central tendency: Relative, 0.05: Adversity: 0.05,",227,0.274482027,0.254289312,0.297870854,0.208544889,0.461694709,0.316932702,0.31161834,0.224894448,0.281640964
"Central tendency: Relative, 0.05: Adversity: 0.05,",228,0.238499895,0.265294698,0.327667853,0.219002746,0.46594363,0.287528216,0.327226138,0.254210426,0.285417995
"Central tendency: Relative, 0.05: Adversity: 0.05,",229,0.258841517,0.302463431,0.376611283,0.23877945,0.369173247,0.344492684,0.354388897,0.214778658,0.270809248
"Central tendency: Relative, 0.05: Adversity: 0.05,",230,0.254646278,0.289842207,0.284116307,0.221869272,0.32918272,0.346580746,0.391254636,0.229820343,0.286388978
"Central tendency: Relative, 0.05: Adversity: 0.05,",231,0.253891068,0.246300345,0.457651841,0.238583441,0.382660507,0.315939569,0.387516027,0.191362755,0.261276067
"Central tendency: Relative, 0.05: Adversity: 0.05,",232,0.251179508,0.254849164,0.333834139,0.205821249,0.449239744,0.296082922,0.415327451,0.191260268,0.25661431
"Central tendency: Relative, 0.05: Adversity: 0.05,",233,0.23408037,0.229865402,0.341261819,0.216761841,0.414715511,0.292966221,0.330709766,0.201829829,0.254084413
"Central tendency: Relative, 0.05: Adversity: 0.05,",234,0.263024329,0.238684252,0.263955968,0.229618008,0.463730441,0.277534075,0.352411228,0.231202498,0.257966333
"Central tendency: Relative, 0.05: Adversity: 0.05,",235,0.254769081,0.257564285,0.36302139,0.21557066,0.26883637,0.461465462,0.297171221,0.21774251,0.27711129
"Central tendency: Relative, 0.05: Adversity: 0.05,",236,0.244036864,0.246576117,0.446325406,0.252664142,0.46511115,0.292723261,0.4414189,0.232424008,0.264367002
"Central tendency: Relative, 0.05: Adversity: 0.05,",237,0.244971355,0.245281212,0.326289843,0.227013789,0.369958503,0.342834066,0.318565735,0.220618814,0.265164564
"Central tendency: Relative, 0.05: Adversity: 0.05,",238,0.247198851,0.267097686,0.297370068,0.252075629,0.429511218,0.426396601,0.287599823,0.204814055,0.257536326
"Central tendency: Relative, 0.05: Adversity: 0.05,",239,0.239543709,0.233752881,0.329128158,0.225868605,0.43873826,0.286062478,0.420075145,0.220595035,0.278549971
"Central tendency: Relative, 0.05: Adversity: 0.05,",240,0.248472878,0.244813215,0.306176298,0.242138424,0.345826031,0.348650251,0.278139529,0.248191502,0.277597404
"Central tendency: Relative, 0.05: Adversity: 0.05,",241,0.234365268,0.235431999,0.257840735,0.24827431,0.480116912,0.280678524,0.434584596,0.225749943,0.256663549
"Central tendency: Relative, 0.05: Adversity: 0.05,",242,0.247283242,0.237388382,0.32443772,0.235245483,0.463334828,0.320923317,0.377544607,0.211284792,0.276370942
"Central tendency: Relative, 0.05: Adversity: 0.05,",243,0.268279948,0.244918043,0.416994609,0.235531816,0.451655864,0.448813992,0.310054096,0.210296156,0.261669387
"Central tendency: Relative, 0.05: Adversity: 0.05,",244,0.263867957,0.219458332,0.234757732,0.239844197,0.410211158,0.266588868,0.314042426,0.217683753,0.266244267
"Central tendency: Relative, 0.05: Adversity: 0.05,",245,0.238098803,0.236028443,0.364897753,0.240300083,0.432961431,0.341405827,0.250613695,0.206624571,0.272586185
"Central tendency: Relative, 0.05: Adversity: 0.05,",246,0.24372412,0.256739639,0.266745168,0.21640863,0.348249072,0.378093824,0.336083836,0.238463085,0.269478228
"Central tendency: Relative, 0.05: Adversity: 0.05,",247,0.238294453,0.269883917,0.309104154,0.227211144,0.383659584,0.259708316,0.319715787,0.2204622,0.272757294
"Central tendency: Relative, 0.05: Adversity: 0.05,",248,0.258815101,0.23772282,0.424776287,0.239802092,0.431000008,0.412552922,0.30144113,0.258120957,0.25559635
"Central tendency: Relative, 0.05: Adversity: 0.05,",249,0.240325191,0.266529314,0.376980282,0.214643494,0.468856309,0.379030072,0.282096963,0.224391171,0.28105782
"Central tendency: Relative, 0.05: Adversity: 0.05,",250,0.238354735,0.239818816,0.363695297,0.221511794,0.372741863,0.259594502,0.380177138,0.188433031,0.283426103
"Central tendency: Relative, 0.05: Adversity: 0.05,",251,0.248905179,0.249610315,0.34145163,0.235038709,0.324029383,0.310649717,0.2986901,0.194743427,0.256972958
"Central tendency: Relative, 0.05: Adversity: 0.05,",252,0.228347467,0.279676091,0.327644098,0.233297079,0.325387337,0.387881042,0.354646147,0.207871735,0.282340394
"Central tendency: Relative, 0.05: Adversity: 0.05,",253,0.270706347,0.258457765,0.240093217,0.230810585,0.405015196,0.386664518,0.303965016,0.172262685,0.271647427
"Central tendency: Relative, 0.05: Adversity: 0.05,",254,0.237080861,0.234669039,0.260187879,0.227854689,0.267959816,0.379899284,0.278709018,0.200726368,0.26137216
"Central tendency: Relative, 0.05: Adversity: 0.05,",255,0.251024668,0.25622103,0.320455836,0.258777716,0.451366294,0.313844485,0.307635489,0.193093375,0.287458322
"Central tendency: Relative, 0.05: Adversity: 0.05,",256,0.245710323,0.225764216,0.404825534,0.235641307,0.263238459,0.34057473,0.316913123,0.24154402,0.285797501
"Central tendency: Relative, 0.05: Adversity: 0.05,",257,0.237293963,0.230271463,0.261838884,0.234093207,0.326170028,0.426795677,0.287671299,0.214227153,0.252997953
"Central tendency: Relative, 0.05: Adversity: 0.05,",258,0.240477076,0.27753063,0.271800127,0.271352386,0.489577299,0.183165792,0.324326176,0.235000243,0.259381242
"Central tendency: Relative, 0.05: Adversity: 0.05,",259,0.234196546,0.256248633,0.422204381,0.233481398,0.465821786,0.288367641,0.276133045,0.272841592,0.267711378
"Central tendency: Relative, 0.05: Adversity: 0.05,",260,0.230246515,0.220337015,0.349698373,0.220293585,0.377404632,0.369112575,0.26520214,0.22793292,0.279638879
"Central tendency: Relative, 0.05: Adversity: 0.05,",261,0.232049325,0.228674088,0.342741295,0.218403584,0.462790218,0.293401142,0.294044278,0.24776493,0.276627352
"Central tendency: Relative, 0.05: Adversity: 0.05,",262,0.270429256,0.226083202,0.383803711,0.231611993,0.257286064,0.251326536,0.416242712,0.207997199,0.281213546
"Central tendency: Relative, 0.05: Adversity: 0.05,",263,0.266225585,0.269576875,0.420184717,0.229054945,0.250742935,0.290571635,0.407022539,0.208942625,0.282595171
"Central tendency: Relative, 0.05: Adversity: 0.05,",264,0.232488347,0.257515264,0.331818835,0.224085672,0.446762952,0.306543903,0.303326654,0.21102672,0.276554104
"Central tendency: Relative, 0.05: Adversity: 0.05,",265,0.231537588,0.236689637,0.275793983,0.226260971,0.369257292,0.270634259,0.329578035,0.216141561,0.271880274
"Central tendency: Relative, 0.05: Adversity: 0.05,",266,0.245836199,0.253801626,0.324491701,0.268054983,0.307722787,0.367248329,0.37167601,0.202433876,0.27447063
"Central tendency: Relative, 0.05: Adversity: 0.05,",267,0.244971602,0.274577011,0.331400383,0.222088003,0.478577983,0.459399096,0.333745349,0.199679729,0.25333745
"Central tendency: Relative, 0.05: Adversity: 0.05,",268,0.254568316,0.247518703,0.312745619,0.234581229,0.345092588,0.261864423,0.28969559,0.22613429,0.266836298
"Central tendency: Relative, 0.05: Adversity: 0.05,",269,0.234508031,0.242048497,0.333941362,0.238960084,0.434900085,0.221314162,0.352809793,0.237331669,0.293020842
"Central tendency: Relative, 0.05: Adversity: 0.05,",270,0.265262021,0.250985336,0.292671003,0.272977917,0.427945495,0.300826584,0.272131448,0.228206335,0.267274704
"Central tendency: Relative, 0.05: Adversity: 0.05,",271,0.276714392,0.215965785,0.388338887,0.221932113,0.309571443,0.279001601,0.31118176,0.208807644,0.286436218
"Central tendency: Relative, 0.05: Adversity: 0.05,",272,0.237212975,0.265046691,0.266223408,0.228723274,0.496069534,0.405805247,0.32120464,0.226159752,0.264188298
"Central tendency: Relative, 0.05: Adversity: 0.05,",273,0.252249199,0.244200961,0.413135367,0.212328132,0.301254449,0.448781221,0.354821731,0.197613189,0.261466465
"Central tendency: Relative, 0.05: Adversity: 0.05,",274,0.221136666,0.247266611,0.27038347,0.211709579,0.362314905,0.369413123,0.273637625,0.23067746,0.262552049
"Central tendency: Relative, 0.05: Adversity: 0.05,",275,0.228456665,0.243295257,0.322912219,0.225313687,0.477450829,0.303195618,0.350078383,0.22813329,0.275812098
