bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,475,0.245650778,0.207764278,0.329019796,0.157984683,0.270589201,0.235186267,0.267345634,0.196833043,0.24040453
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,476,0.245733188,0.212510844,0.280488177,0.183806086,0.495049981,0.236856826,0.300488422,0.236501441,0.258642444
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,477,0.204239226,0.214253071,0.325921899,0.176778919,0.159189412,0.235769165,0.299602453,0.199698932,0.253145393
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,478,0.234962585,0.209395075,0.324782573,0.218468897,0.189982609,0.259995558,0.416707136,0.198891771,0.248860299
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,479,0.228881388,0.225336652,0.242024306,0.191192852,0.213597098,0.184631583,0.276368264,0.129000111,0.233642854
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,480,0.233914444,0.219053611,0.373339779,0.173026328,0.272175881,0.261549252,0.300559065,0.243250399,0.268562392
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,481,0.231811217,0.18437981,0.256550304,0.127828129,0.181464896,0.25957922,0.303253789,0.226208389,0.248716478
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,482,0.220321412,0.21106123,0.215314905,0.186128555,0.410067832,0.200145355,0.315641513,0.143302433,0.262486149
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,483,0.198772899,0.219861338,0.243186495,0.202705759,0.207471561,0.200064137,0.340838079,0.261497549,0.285599419
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,484,0.206933273,0.207738009,0.22749706,0.170605448,0.322242337,0.236185414,0.262033805,0.222402386,0.275406865
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,485,0.218604419,0.236552748,0.243082829,0.200853119,0.181795531,0.188520783,0.287884889,0.225757468,0.266987474
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,486,0.218178949,0.224646379,0.229653929,0.154974383,0.204922037,0.264778605,0.277665769,0.218052826,0.243360955
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,487,0.196607508,0.196828819,0.308562788,0.165074041,0.434496083,0.208098666,0.299493962,0.171779502,0.25936189
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,488,0.210499541,0.20089198,0.281479182,0.159057775,0.294830473,0.238077371,0.284415572,0.222528216,0.241066973
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,489,0.214496789,0.218438485,0.384678966,0.130800535,0.162176897,0.267334306,0.281133381,0.231994431,0.255442931
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,490,0.218888443,0.233810686,0.263997038,0.209405854,0.147772424,0.30229486,0.260697571,0.216259264,0.238874139
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,491,0.220125513,0.241198002,0.252375529,0.186794339,0.288072447,0.175986036,0.299552335,0.178063402,0.274588955
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,492,0.198894429,0.220913114,0.289004534,0.145223179,0.21038649,0.166564344,0.344257608,0.224414872,0.244881279
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,493,0.237895305,0.217594815,0.252108012,0.171677129,0.302064102,0.201057715,0.303818922,0.211912018,0.273962976
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,494,0.193520383,0.200702979,0.233857841,0.210617419,0.173940759,0.242002957,0.293605499,0.300299157,0.245758596
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,495,0.230194565,0.211100759,0.224017909,0.180347926,0.316252375,0.219484078,0.267647602,0.218994607,0.257705785
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,496,0.216309767,0.227809749,0.32036537,0.159221432,0.60481145,0.237033639,0.292177536,0.261102092,0.248476596
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,497,0.199635008,0.243403229,0.257618208,0.140267575,0.627589248,0.270733938,0.26634178,0.233561728,0.251016256
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,498,0.234989452,0.23336703,0.292431911,0.206538865,0.166036072,0.130668323,0.242187714,0.212160926,0.260697024
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,499,0.215053902,0.219911841,0.294676603,0.1715026,0.187932989,0.107906424,0.281819015,0.222186474,0.252547738
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,500,0.247910354,0.290526056,0.237989527,0.142100525,0.629310109,0.26619587,0.277416654,0.252597258,0.252183281
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,501,0.228640102,0.210654441,0.249884313,0.155616517,0.479093397,0.148662239,0.315035201,0.228937464,0.262399457
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,502,0.202680098,0.259067688,0.253654821,0.14785051,0.158792398,0.197572682,0.263172614,0.222442838,0.240648573
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,503,0.238312463,0.225510543,0.261477904,0.15287713,0.325030741,0.352789919,0.255339744,0.208982887,0.239260308
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,504,0.209223502,0.216527978,0.315782662,0.203643359,0.55122458,0.198107833,0.284817202,0.217191474,0.244887107
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,505,0.200586273,0.236852333,0.211968688,0.195049491,0.215282527,0.151500103,0.244618745,0.219709733,0.261722692
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,506,0.242231329,0.214127504,0.24854368,0.248500788,0.198257751,0.118021387,0.290554133,0.223548271,0.238293887
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,507,0.220116438,0.224459683,0.276500039,0.216620285,0.485291124,0.246561471,0.300857418,0.209327064,0.241805828
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,508,0.241954356,0.215823302,0.316029027,0.179377811,0.176488124,0.225135382,0.341545027,0.238182494,0.283315843
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,509,0.228397581,0.19399593,0.303441738,0.143313778,0.21455427,0.240964607,0.318939926,0.233487072,0.254678559
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,510,0.208088205,0.275123911,0.224984845,0.186075436,0.615455292,0.226172188,0.2812677,0.219489163,0.264087193
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,511,0.198289292,0.212427785,0.309100838,0.227840707,0.397831535,0.239502383,0.308685283,0.23032988,0.266436005
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,512,0.238792835,0.238119812,0.262053988,0.155957706,0.25533347,0.18633848,0.322459877,0.229982175,0.252099546
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,513,0.202779666,0.226388015,0.219128246,0.138964617,0.246239313,0.214803423,0.282823292,0.240181029,0.266465354
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,514,0.207000208,0.230826198,0.28673677,0.163051163,0.500262098,0.17220515,0.291174447,0.141215842,0.246524479
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,515,0.20338575,0.212377633,0.256153444,0.196401382,0.229072737,0.246351882,0.338095746,0.239547055,0.270200133
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,516,0.201194415,0.252444047,0.284059514,0.11493917,0.349143743,0.170313197,0.321675891,0.202932352,0.259585707
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,517,0.199011597,0.207361391,0.226197506,0.176333631,0.333949644,0.243126344,0.281877938,0.20488728,0.261219823
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,518,0.220985746,0.218773389,0.260625928,0.127290659,0.178755829,0.265210709,0.268663248,0.253292363,0.261973228
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,519,0.245770805,0.227116634,0.237799395,0.218535529,0.256102023,0.23990794,0.269168457,0.21927805,0.280027389
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,520,0.211323353,0.245295695,0.248613613,0.175711523,0.15738787,0.163906011,0.262161339,0.220020175,0.269758471
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,521,0.246284458,0.23676934,0.226149584,0.16402027,0.589791688,0.200196845,0.278971434,0.193716861,0.274136311
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,522,0.243024333,0.216313403,0.224538765,0.12719454,0.242696983,0.176956268,0.266428693,0.136644697,0.224011505
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,523,0.219801637,0.237409025,0.231778842,0.131451166,0.151266434,0.237224419,0.308324577,0.210614591,0.302599186
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,524,0.224598763,0.208581723,0.239473545,0.167186589,0.487478356,0.18721973,0.25745428,0.182765878,0.233707975
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,525,0.216851925,0.244759127,0.255042569,0.145716226,0.450829576,0.246657586,0.308422159,0.207475171,0.244610777
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,526,0.238487734,0.232953171,0.27955141,0.167295219,0.419910349,0.163312404,0.292754094,0.218520104,0.238035938
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,527,0.213509871,0.225096636,0.254730544,0.181248349,0.111159525,0.360037484,0.383174563,0.216401723,0.261369833
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,528,0.220903305,0.214139344,0.262602101,0.101545144,0.28532758,0.185020856,0.260204012,0.219900787,0.250934753
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,529,0.227181265,0.241681433,0.226370828,0.202429459,0.600519201,0.247395699,0.249877181,0.195163011,0.290853368
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,530,0.26752468,0.235976327,0.27762647,0.200120042,0.22544154,0.181857102,0.270940248,0.243686903,0.257815904
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,531,0.224687344,0.22221792,0.238043851,0.15292498,0.205135547,0.15497022,0.364092903,0.176793648,0.254828536
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,532,0.224690916,0.206298078,0.242927017,0.247996214,0.201859525,0.249517216,0.308913767,0.249725457,0.254518403
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,533,0.217254088,0.205274258,0.241407213,0.152574675,0.253895473,0.2679861,0.378394042,0.179930628,0.268248496
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,534,0.190636137,0.240559967,0.32352038,0.12516474,0.60050263,0.253920085,0.294748616,0.223623393,0.264963978
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,535,0.225776544,0.218672487,0.242933048,0.171466649,0.1818234,0.245354892,0.28979422,0.230612832,0.258295852
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,536,0.214557344,0.210249995,0.226910053,0.163284142,0.26905526,0.209315617,0.330022999,0.24592397,0.271146676
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,537,0.225715324,0.224911949,0.259956536,0.149853003,0.598872967,0.228206265,0.325539979,0.211613815,0.270436928
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,538,0.236597034,0.205855729,0.222087318,0.190131885,0.2362194,0.247644869,0.336348008,0.249856175,0.253806496
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,539,0.215029785,0.210262347,0.279078162,0.161750451,0.288585302,0.174539132,0.320711206,0.189515682,0.242313785
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,540,0.224538411,0.194036242,0.316463278,0.160700307,0.193271629,0.237810717,0.267077151,0.176422979,0.284681446
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,541,0.219645703,0.207021285,0.281791778,0.184048285,0.232742074,0.204121705,0.281664606,0.202234411,0.238080223
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,542,0.215593162,0.230347775,0.298523763,0.131329654,0.208713797,0.218906141,0.261296283,0.249595246,0.248856976
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,543,0.232382052,0.221290028,0.226555437,0.15176434,0.539620984,0.276177322,0.286178073,0.170181136,0.288145935
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,544,0.237045356,0.229987512,0.193976422,0.172619699,0.588935139,0.158787646,0.335398639,0.192480628,0.266882542
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,545,0.22334548,0.20177962,0.244940285,0.208682558,0.33485861,0.268713361,0.300876644,0.230479403,0.251109583
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,546,0.217955485,0.226342655,0.406933744,0.225130644,0.208394144,0.248085109,0.396180393,0.199355408,0.279806293
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,547,0.202429272,0.215418163,0.223673782,0.216397356,0.556093702,0.137172504,0.280830971,0.192099308,0.246479084
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,548,0.206880357,0.221930011,0.259739387,0.153268227,0.234238757,0.219484078,0.301299197,0.194420921,0.240849169
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,549,0.234422015,0.208203344,0.217729333,0.185936811,0.252875007,0.195025449,0.297161759,0.223832498,0.245681161
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,550,0.240910256,0.248746374,0.220368089,0.150585831,0.623904017,0.386591805,0.270623908,0.220619832,0.246270066
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,551,0.225530981,0.204692826,0.248982225,0.137161832,0.595409561,0.200446794,0.247870974,0.233625841,0.256163035
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,552,0.215139126,0.203445067,0.241164006,0.138982248,0.313254639,0.20413338,0.279250663,0.214667929,0.261105744
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,553,0.227786905,0.226830742,0.364165133,0.151181801,0.171263385,0.178384473,0.313142702,0.226456776,0.247595485
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,554,0.204088092,0.223024456,0.285791556,0.200530586,0.289189533,0.23990794,0.283675619,0.210821266,0.235123919
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,555,0.250406674,0.221912103,0.321944517,0.20365262,0.419170732,0.18087317,0.253753379,0.231529584,0.246247593
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,556,0.209375343,0.201614334,0.200355115,0.180465809,0.621829288,0.157177958,0.313376598,0.221914286,0.243541425
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,557,0.230896601,0.226711079,0.239284215,0.224692226,0.218644755,0.222061644,0.284454132,0.236601891,0.252778868
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,558,0.233108565,0.216960896,0.321577319,0.173719824,0.249237343,0.289610325,0.298245298,0.218831851,0.271831355
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,559,0.230791651,0.234931746,0.409241155,0.183827669,0.609984828,0.332707741,0.287216904,0.24356651,0.247519174
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,560,0.237258316,0.194901379,0.248895511,0.165282757,0.200827168,0.197918397,0.306973149,0.223863633,0.268069139
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,561,0.223619734,0.232605137,0.255251064,0.150737932,0.153633759,0.239431052,0.28592798,0.226666844,0.260112234
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,562,0.228640107,0.223608976,0.208497955,0.159888013,0.156049197,0.196100905,0.289073142,0.227165853,0.279001439
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,563,0.224353443,0.204379227,0.253953819,0.196123253,0.120055099,0.463952433,0.312756441,0.204410712,0.260851498
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,564,0.224924458,0.247841388,0.242306065,0.122505698,0.257907317,0.351023723,0.255609456,0.229587247,0.303963354
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,565,0.227649541,0.204474615,0.230928999,0.160257705,0.162365832,0.226841282,0.289259151,0.187910246,0.237274533
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,566,0.234562351,0.232960955,0.289837214,0.174801725,0.334658695,0.253527923,0.300113328,0.203980186,0.249920196
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,567,0.207031072,0.209563526,0.249465318,0.180664834,0.275890036,0.148360976,0.331470568,0.165059963,0.261585032
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,568,0.228485681,0.219944986,0.298254094,0.205205606,0.196891128,0.222916574,0.26720098,0.23649765,0.264740792
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,569,0.204985312,0.232592239,0.368881347,0.158984623,0.316697107,0.167412328,0.296920418,0.223481813,0.248783846
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,570,0.2151328,0.21526854,0.293075829,0.215744458,0.220075575,0.237507958,0.338640474,0.207711627,0.239030113
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,571,0.237761893,0.229464045,0.26298769,0.122488625,0.360839139,0.219753646,0.267478563,0.183922815,0.281567668
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,572,0.236157986,0.21373078,0.261009728,0.150471491,0.261767731,0.221441103,0.269219806,0.211041773,0.278171072
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,573,0.204878726,0.21440736,0.320741641,0.147260138,0.286995953,0.15629976,0.240154646,0.224064457,0.258269763
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,574,0.245315584,0.241024658,0.263973065,0.202345889,0.556033363,0.167877238,0.251837027,0.193714374,0.257760499
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,575,0.228229435,0.214413219,0.234718162,0.16547968,0.187944863,0.219210469,0.294092816,0.216757714,0.267927729
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,576,0.208707913,0.211284853,0.258049321,0.182136647,0.433269187,0.261867056,0.256440449,0.25917999,0.26218078
